Year,UNIT_MEASURE,Пол,Старосна доб,Value
2006,Број,Ж,40,17506
2006,Број,Ж,41,17723
2006,Број,Ж,42,17666
2006,Број,Ж,43,17836
2006,Број,Ж,44,18742
2006,Број,Ж,45,18315
2006,Број,Ж,46,18382
2006,Број,Ж,47,18073
2006,Број,Ж,48,17643
2006,Број,Ж,49,16447
2006,Број,Ж,50,16812
2006,Број,Ж,51,17162
2006,Број,Ж,52,16236
2006,Број,Ж,53,16483
2006,Број,Ж,54,15150
2006,Број,Ж,55,14036
2006,Број,Ж,56,14350
2006,Број,Ж,57,13706
2006,Број,Ж,58,12541
2006,Број,Ж,59,13015
2006,Број,Ж,60,10180
2006,Број,Ж,61,9677
2006,Број,Ж,62,9385
2006,Број,Ж,63,9799
2006,Број,Ж,64,10914
2006,Број,Ж,65,11749
2006,Број,Ж,66,12502
2006,Број,Ж,67,11564
2006,Број,Ж,68,11598
2006,Број,Ж,69,11144
2006,Број,Ж,70,10717
2006,Број,Ж,71,10343
2006,Број,Ж,72,9609
2006,Број,Ж,73,8668
2006,Број,Ж,74,8193
2006,Број,Ж,75,7333
2006,Број,Ж,76,6845
2006,Број,Ж,77,5923
2006,Број,Ж,78,5331
2006,Број,Ж,79,4494
2006,Број,Ж,80,4025
2006,Број,Ж,81,3309
2006,Број,Ж,82,2701
2006,Број,Ж,83,2305
2006,Број,Ж,84,1858
2006,Број,Ж,85+,5434
2007,Број,Оба пола,Укупно,2231548
2007,Број,Оба пола,0,22940
2007,Број,Оба пола,1,22988
2007,Број,Оба пола,2,23136
2007,Број,Оба пола,3,23169
2007,Број,Оба пола,4,23903
2007,Број,Оба пола,5,24058
2007,Број,Оба пола,6,25034
2007,Број,Оба пола,7,25811
2007,Број,Оба пола,8,27392
2007,Број,Оба пола,9,30511
2007,Број,Оба пола,10,35156
2007,Број,Оба пола,11,35403
2007,Број,Оба пола,12,34129
2007,Број,Оба пола,13,27428
2007,Број,Оба пола,14,25732
2007,Број,Оба пола,15,30151
2007,Број,Оба пола,16,32633
2007,Број,Оба пола,17,32715
2007,Број,Оба пола,18,32544
2007,Број,Оба пола,19,33540
2007,Број,Оба пола,20,33259
2007,Број,Оба пола,21,33190
2007,Број,Оба пола,22,33298
2007,Број,Оба пола,23,34343
2007,Број,Оба пола,24,33017
2007,Број,Оба пола,25,32889
2007,Број,Оба пола,26,33322
2007,Број,Оба пола,27,32495
2007,Број,Оба пола,28,32167
2007,Број,Оба пола,29,32140
2007,Број,Оба пола,30,32059
2007,Број,Оба пола,31,32899
2007,Број,Оба пола,32,31882
2007,Број,Оба пола,33,31580
2007,Број,Оба пола,34,31176
2007,Број,Оба пола,35,32373
2007,Број,Оба пола,36,31666
2007,Број,Оба пола,37,30320
2007,Број,Оба пола,38,32480
2007,Број,Оба пола,39,32784
2007,Број,Оба пола,40,33786
2007,Број,Оба пола,41,34589
2007,Број,Оба пола,42,35017
2007,Број,Оба пола,43,35008
2007,Број,Оба пола,44,35342
2007,Број,Оба пола,45,36683
2007,Број,Оба пола,46,36197
2007,Број,Оба пола,47,35839
2007,Број,Оба пола,48,35971
2007,Број,Оба пола,49,34107
2007,Број,Оба пола,50,32534
2007,Број,Оба пола,51,33043
2007,Број,Оба пола,52,33400
2007,Број,Оба пола,53,31917
2007,Број,Оба пола,54,31718
2007,Број,Оба пола,55,28810
2007,Број,Оба пола,56,26651
2007,Број,Оба пола,57,26922
2007,Број,Оба пола,58,25561
2007,Број,Оба пола,59,22966
2007,Број,Оба пола,60,24157
2007,Број,Оба пола,61,18760
2007,Број,Оба пола,62,17588
2007,Број,Оба пола,63,17127
2007,Број,Оба пола,64,17482
2007,Број,Оба пола,65,19639
2007,Број,Оба пола,66,20831
2007,Број,Оба пола,67,21940
2007,Број,Оба пола,68,20341
2007,Број,Оба пола,69,20085
2007,Број,Оба пола,70,19248
2007,Број,Оба пола,71,18578
2007,Број,Оба пола,72,17409
2007,Број,Оба пола,73,16024
2007,Број,Оба пола,74,14152
2007,Број,Оба пола,75,13459
2007,Број,Оба пола,76,12030
2007,Број,Оба пола,77,10860
2007,Број,Оба пола,78,9254
2007,Број,Оба пола,79,8036
2007,Број,Оба пола,80,6418
2007,Број,Оба пола,81,5438
2007,Број,Оба пола,82,4284
2007,Број,Оба пола,83,3445
2007,Број,Оба пола,84,2845
2007,Број,Оба пола,85+,8345
2007,Број,M,Укупно,1092456
2007,Број,M,0,11857
2007,Број,M,1,11762
2007,Број,M,2,11864
2007,Број,M,3,11936
2007,Број,M,4,12375
2007,Број,M,5,12380
2007,Број,M,6,12801
2007,Број,M,7,13155
2007,Број,M,8,13852
2007,Број,M,9,15612
2007,Број,M,10,18204
2007,Број,M,11,18274
2007,Број,M,12,17436
2007,Број,M,13,14169
2007,Број,M,14,13303
2007,Број,M,15,15140
2007,Број,M,16,16731
2007,Број,M,17,16838
2007,Број,M,18,16624
2007,Број,M,19,17127
2007,Број,M,20,17260
2007,Број,M,21,16989
2007,Број,M,22,17123
2007,Број,M,23,17392
2007,Број,M,24,16797
2007,Број,M,25,16807
2007,Број,M,26,16991
2007,Број,M,27,16436
2007,Број,M,28,16335
2007,Број,M,29,16189
2007,Број,M,30,16094
2007,Број,M,31,16466
2007,Број,M,32,15980
2007,Број,M,33,15663
2007,Број,M,34,15412
2007,Број,M,35,16149
2007,Број,M,36,15832
2007,Број,M,37,15120
2007,Број,M,38,16333
2007,Број,M,39,16323
2007,Број,M,40,16859
2007,Број,M,41,17141
2007,Број,M,42,17327
2007,Број,M,43,17405
2007,Број,M,44,17548
2007,Број,M,45,18020
2007,Број,M,46,17927
2007,Број,M,47,17547
2007,Број,M,48,17944
2007,Број,M,49,16566
2007,Број,M,50,16153
2007,Број,M,51,16352
2007,Број,M,52,16299
2007,Број,M,53,15802
2007,Број,M,54,15304
2007,Број,M,55,13776
2007,Број,M,56,12698
2007,Број,M,57,12704
2007,Број,M,58,11957
2007,Број,M,59,10561
2007,Број,M,60,11251
2007,Број,M,61,8718
2007,Број,M,62,8028
2007,Број,M,63,7900
2007,Број,M,64,7818
2007,Број,M,65,8942
2007,Број,M,66,9299
2007,Број,M,67,9678
2007,Број,M,68,9032
2007,Број,M,69,8766
2007,Број,M,70,8412
2007,Број,M,71,8169
2007,Број,M,72,7412
2007,Број,M,73,6797
2007,Број,M,74,5836
2007,Број,M,75,5635
2007,Број,M,76,5087
2007,Број,M,77,4417
2007,Број,M,78,3721
2007,Број,M,79,3074
2007,Број,M,80,2281
2007,Број,M,81,1771
2007,Број,M,82,1289
2007,Број,M,83,1040
2007,Број,M,84,811
2007,Број,M,85+,2251
2007,Број,Ж,Укупно,1139092
2007,Број,Ж,0,11083
2007,Број,Ж,1,11226
2007,Број,Ж,2,11272
2007,Број,Ж,3,11233
2007,Број,Ж,4,11528
2007,Број,Ж,5,11678
2007,Број,Ж,6,12233
2007,Број,Ж,7,12656
2007,Број,Ж,8,13540
2007,Број,Ж,9,14899
2007,Број,Ж,10,16952
2007,Број,Ж,11,17129
2007,Број,Ж,12,16693
2007,Број,Ж,13,13259
2007,Број,Ж,14,12429
2007,Број,Ж,15,15011
2007,Број,Ж,16,15902
2007,Број,Ж,17,15877
2007,Број,Ж,18,15920
2007,Број,Ж,19,16413
2007,Број,Ж,20,15999
2007,Број,Ж,21,16201
2007,Број,Ж,22,16175
2007,Број,Ж,23,16951
2007,Број,Ж,24,16220
2007,Број,Ж,25,16082
2007,Број,Ж,26,16331
2007,Број,Ж,27,16059
2007,Број,Ж,28,15832
2007,Број,Ж,29,15951
2007,Број,Ж,30,15965
2007,Број,Ж,31,16433
2007,Број,Ж,32,15902
2007,Број,Ж,33,15917
2007,Број,Ж,34,15764
2007,Број,Ж,35,16224
2007,Број,Ж,36,15834
2007,Број,Ж,37,15200
2007,Број,Ж,38,16147
2007,Број,Ж,39,16461
2007,Број,Ж,40,16927
2007,Број,Ж,41,17448
2007,Број,Ж,42,17690
2007,Број,Ж,43,17603
2007,Број,Ж,44,17794
2007,Број,Ж,45,18663
2007,Број,Ж,46,18270
2007,Број,Ж,47,18292
2007,Број,Ж,48,18027
2007,Број,Ж,49,17541
2007,Број,Ж,50,16381
2007,Број,Ж,51,16691
2007,Број,Ж,52,17101
2007,Број,Ж,53,16115
2007,Број,Ж,54,16414
2007,Број,Ж,55,15034
2007,Број,Ж,56,13953
2007,Број,Ж,57,14218
2007,Број,Ж,58,13604
2007,Број,Ж,59,12405
2007,Број,Ж,60,12906
2007,Број,Ж,61,10042
2007,Број,Ж,62,9560
2007,Број,Ж,63,9227
2007,Број,Ж,64,9664
2007,Број,Ж,65,10697
2007,Број,Ж,66,11532
2007,Број,Ж,67,12262
2007,Број,Ж,68,11309
2007,Број,Ж,69,11319
2007,Број,Ж,70,10836
2007,Број,Ж,71,10409
2007,Број,Ж,72,9997
2007,Број,Ж,73,9227
2007,Број,Ж,74,8316
2007,Број,Ж,75,7824
2007,Број,Ж,76,6943
2007,Број,Ж,77,6443
2007,Број,Ж,78,5533
2007,Број,Ж,79,4962
2007,Број,Ж,80,4137
2007,Број,Ж,81,3667
2007,Број,Ж,82,2995
2007,Број,Ж,83,2405
2007,Број,Ж,84,2034
2007,Број,Ж,85+,6094
2008,Број,Оба пола,Укупно,2229787
2008,Број,Оба пола,0,23903
2008,Број,Оба пола,1,22923
2008,Број,Оба пола,2,22988
2008,Број,Оба пола,3,23126
2008,Број,Оба пола,4,23157
2008,Број,Оба пола,5,23893
2008,Број,Оба пола,6,24047
2008,Број,Оба пола,7,25025
2008,Број,Оба пола,8,25800
2008,Број,Оба пола,9,27386
2008,Број,Оба пола,10,30501
2008,Број,Оба пола,11,35147
2008,Број,Оба пола,12,35380
2008,Број,Оба пола,13,34117
2008,Број,Оба пола,14,27417
2008,Број,Оба пола,15,25713
2008,Број,Оба пола,16,30093
2008,Број,Оба пола,17,32583
2008,Број,Оба пола,18,32572
2008,Број,Оба пола,19,32386
2008,Број,Оба пола,20,33399
2008,Број,Оба пола,21,33081
2008,Број,Оба пола,22,33049
2008,Број,Оба пола,23,33138
2008,Број,Оба пола,24,34201
2008,Број,Оба пола,25,32884
2008,Број,Оба пола,26,32764
2008,Број,Оба пола,27,33201
2008,Број,Оба пола,28,32381
2008,Број,Оба пола,29,32033
2008,Број,Оба пола,30,32020
2008,Број,Оба пола,31,31965
2008,Број,Оба пола,32,32796
2008,Број,Оба пола,33,31771
2008,Број,Оба пола,34,31455
2008,Број,Оба пола,35,31073
2008,Број,Оба пола,36,32266
2008,Број,Оба пола,37,31558
2008,Број,Оба пола,38,30197
2008,Број,Оба пола,39,32367
2008,Број,Оба пола,40,32632
2008,Број,Оба пола,41,33669
2008,Број,Оба пола,42,34448
2008,Број,Оба пола,43,34895
2008,Број,Оба пола,44,34884
2008,Број,Оба пола,45,35165
2008,Број,Оба пола,46,36483
2008,Број,Оба пола,47,36034
2008,Број,Оба пола,48,35602
2008,Број,Оба пола,49,35745
2008,Број,Оба пола,50,33854
2008,Број,Оба пола,51,32273
2008,Број,Оба пола,52,32762
2008,Број,Оба пола,53,33066
2008,Број,Оба пола,54,31614
2008,Број,Оба пола,55,31413
2008,Број,Оба пола,56,28525
2008,Број,Оба пола,57,26338
2008,Број,Оба пола,58,26535
2008,Број,Оба пола,59,25176
2008,Број,Оба пола,60,22620
2008,Број,Оба пола,61,23774
2008,Број,Оба пола,62,18438
2008,Број,Оба пола,63,17215
2008,Број,Оба пола,64,16698
2008,Број,Оба пола,65,16976
2008,Број,Оба пола,66,19054
2008,Број,Оба пола,67,20224
2008,Број,Оба пола,68,21285
2008,Број,Оба пола,69,19633
2008,Број,Оба пола,70,19349
2008,Број,Оба пола,71,18472
2008,Број,Оба пола,72,17777
2008,Број,Оба пола,73,16535
2008,Број,Оба пола,74,15155
2008,Број,Оба пола,75,13326
2008,Број,Оба пола,76,12605
2008,Број,Оба пола,77,11148
2008,Број,Оба пола,78,10079
2008,Број,Оба пола,79,8486
2008,Број,Оба пола,80,7330
2008,Број,Оба пола,81,5765
2008,Број,Оба пола,82,4871
2008,Број,Оба пола,83,3820
2008,Број,Оба пола,84,3000
2008,Број,Оба пола,85+,9283
2008,Број,M,Укупно,1091648
2008,Број,M,0,12273
2008,Број,M,1,11847
2008,Број,M,2,11764
2008,Број,M,3,11858
2008,Број,M,4,11928
2008,Број,M,5,12370
2008,Број,M,6,12372
2008,Број,M,7,12798
2008,Број,M,8,13149
2008,Број,M,9,13851
2008,Број,M,10,15605
2008,Број,M,11,18197
2008,Број,M,12,18262
2008,Број,M,13,17427
2008,Број,M,14,14167
2008,Број,M,15,13287
2008,Број,M,16,15084
2008,Број,M,17,16726
2008,Број,M,18,16743
2008,Број,M,19,16556
2008,Број,M,20,17028
2008,Број,M,21,17168
2008,Број,M,22,16885
2008,Број,M,23,17044
2008,Број,M,24,17302
2008,Број,M,25,16760
2008,Број,M,26,16755
2008,Број,M,27,16944
2008,Број,M,28,16354
2008,Број,M,29,16297
2008,Број,M,30,16123
2008,Број,M,31,16057
2008,Број,M,32,16397
2008,Број,M,33,15932
2008,Број,M,34,15572
2008,Број,M,35,15379
2008,Број,M,36,16075
2008,Број,M,37,15789
2008,Број,M,38,15033
2008,Број,M,39,16288
2008,Број,M,40,16211
2008,Број,M,41,16831
2008,Број,M,42,17034
2008,Број,M,43,17273
2008,Број,M,44,17305
2008,Број,M,45,17456
2008,Број,M,46,17883
2008,Број,M,47,17854
2008,Број,M,48,17382
2008,Број,M,49,17833
2008,Број,M,50,16386
2008,Број,M,51,16008
2008,Број,M,52,16159
2008,Број,M,53,16110
2008,Број,M,54,15588
2008,Број,M,55,15138
2008,Број,M,56,13569
2008,Број,M,57,12538
2008,Број,M,58,12451
2008,Број,M,59,11772
2008,Број,M,60,10341
2008,Број,M,61,11050
2008,Број,M,62,8507
2008,Број,M,63,7839
2008,Број,M,64,7642
2008,Број,M,65,7552
2008,Број,M,66,8569
2008,Број,M,67,8953
2008,Број,M,68,9336
2008,Број,M,69,8670
2008,Број,M,70,8362
2008,Број,M,71,8011
2008,Број,M,72,7730
2008,Број,M,73,6946
2008,Број,M,74,6363
2008,Број,M,75,5424
2008,Број,M,76,5211
2008,Број,M,77,4639
2008,Број,M,78,4043
2008,Број,M,79,3385
2008,Број,M,80,2751
2008,Број,M,81,2019
2008,Број,M,82,1558
2008,Број,M,83,1135
2008,Број,M,84,886
2008,Број,M,85+,2499
2008,Број,Ж,Укупно,1138139
2008,Број,Ж,0,11630
2008,Број,Ж,1,11076
2008,Број,Ж,2,11224
2008,Број,Ж,3,11268
2008,Број,Ж,4,11229
2008,Број,Ж,5,11523
2008,Број,Ж,6,11675
2008,Број,Ж,7,12227
2008,Број,Ж,8,12651
2008,Број,Ж,9,13535
2008,Број,Ж,10,14896
2008,Број,Ж,11,16950
2008,Број,Ж,12,17118
2008,Број,Ж,13,16690
2008,Број,Ж,14,13250
2008,Број,Ж,15,12426
2008,Број,Ж,16,15009
2008,Број,Ж,17,15857
2008,Број,Ж,18,15829
2008,Број,Ж,19,15830
2008,Број,Ж,20,16371
2008,Број,Ж,21,15913
2008,Број,Ж,22,16164
2008,Број,Ж,23,16094
2008,Број,Ж,24,16899
2008,Број,Ж,25,16124
2008,Број,Ж,26,16009
2008,Број,Ж,27,16257
2008,Број,Ж,28,16027
2008,Број,Ж,29,15736
2008,Број,Ж,30,15897
2008,Број,Ж,31,15908
2008,Број,Ж,32,16399
2008,Број,Ж,33,15839
2008,Број,Ж,34,15883
2008,Број,Ж,35,15694
2008,Број,Ж,36,16191
2008,Број,Ж,37,15769
2008,Број,Ж,38,15164
2008,Број,Ж,39,16079
2008,Број,Ж,40,16421
2008,Број,Ж,41,16838
2008,Број,Ж,42,17414
2008,Број,Ж,43,17622
2008,Број,Ж,44,17579
2008,Број,Ж,45,17709
2008,Број,Ж,46,18600
2008,Број,Ж,47,18180
2008,Број,Ж,48,18220
2008,Број,Ж,49,17912
2008,Број,Ж,50,17468
2008,Број,Ж,51,16265
2008,Број,Ж,52,16603
2008,Број,Ж,53,16956
2008,Број,Ж,54,16026
2008,Број,Ж,55,16275
2008,Број,Ж,56,14956
2008,Број,Ж,57,13800
2008,Број,Ж,58,14084
2008,Број,Ж,59,13404
2008,Број,Ж,60,12279
2008,Број,Ж,61,12724
2008,Број,Ж,62,9931
2008,Број,Ж,63,9376
2008,Број,Ж,64,9056
2008,Број,Ж,65,9424
2008,Број,Ж,66,10485
2008,Број,Ж,67,11271
2008,Број,Ж,68,11949
2008,Број,Ж,69,10963
2008,Број,Ж,70,10987
2008,Број,Ж,71,10461
2008,Број,Ж,72,10047
2008,Број,Ж,73,9589
2008,Број,Ж,74,8792
2008,Број,Ж,75,7902
2008,Број,Ж,76,7394
2008,Број,Ж,77,6509
2008,Број,Ж,78,6036
2008,Број,Ж,79,5101
2008,Број,Ж,80,4579
2008,Број,Ж,81,3746
2008,Број,Ж,82,3313
2008,Број,Ж,83,2685
2008,Број,Ж,84,2114
2008,Број,Ж,85+,6784
2009,Број,Оба пола,Укупно,2229072
2009,Број,Оба пола,0,24068
2009,Број,Оба пола,1,23889
2009,Број,Оба пола,2,22900
2009,Број,Оба пола,3,22972
2009,Број,Оба пола,4,23111
2009,Број,Оба пола,5,23142
2009,Број,Оба пола,6,23868
2009,Број,Оба пола,7,24034
2009,Број,Оба пола,8,25016
2009,Број,Оба пола,9,25781
2009,Број,Оба пола,10,27367
2009,Број,Оба пола,11,30488
2009,Број,Оба пола,12,35127
2009,Број,Оба пола,13,35357
2009,Број,Оба пола,14,34100
2009,Број,Оба пола,15,27390
2009,Број,Оба пола,16,25665
