Year,UNIT_MEASURE,Općina,Spol,Starosna dob,Value
2013,Broj,Cazin,Ž,50-54,2342
2013,Broj,Sarajevo-Centar,Ž,50-54,2269
2013,Broj,Čapljina,Ž,50-54,1017
2013,Broj,Čelić,Ž,50-54,368
2013,Broj,Čitluk,Ž,50-54,669
2013,Broj,Doboj-Istok,Ž,50-54,386
2013,Broj,Doboj-Jug,Ž,50-54,155
2013,Broj,Dobretići,Ž,50-54,69
2013,Broj,Domaljevac-Šamac,Ž,50-54,167
2013,Broj,Donji Vakuf,Ž,50-54,610
2013,Broj,Drvar,Ž,50-54,241
2013,Broj,Foča-FBiH,Ž,50-54,56
2013,Broj,Fojnica,Ž,50-54,510
2013,Broj,Glamoč,Ž,50-54,108
2013,Broj,Goražde,Ž,50-54,894
2013,Broj,Gornji Vakuf-Uskoplje,Ž,50-54,716
2013,Broj,Gračanica,Ž,50-54,1913
2013,Broj,Gradačac,Ž,50-54,1518
2013,Broj,Grude,Ž,50-54,599
2013,Broj,Sarajevo-Hadžići,Ž,50-54,1011
2013,Broj,Sarajevo-Ilidža,Ž,50-54,2593
2013,Broj,Sarajevo-Ilijaš,Ž,50-54,827
2013,Broj,Jablanica,Ž,50-54,480
2013,Broj,Jajce,Ž,50-54,977
2013,Broj,Kakanj,Ž,50-54,1528
2013,Broj,Kalesija,Ž,50-54,1336
2013,Broj,Kiseljak,Ž,50-54,809
2013,Broj,Kladanj,Ž,50-54,507
2013,Broj,Ključ,Ž,50-54,640
2013,Broj,Konjic,Ž,50-54,960
2013,Broj,Kreševo,Ž,50-54,231
2013,Broj,Krupa Na Uni,Ž,50-54,44
2013,Broj,Kupres-FBiH,Ž,50-54,220
2013,Broj,Livno,Ž,50-54,1239
2013,Broj,Lukavac,Ž,50-54,2104
2013,Broj,Ljubuški,Ž,50-54,970
2013,Broj,Maglaj,Ž,50-54,960
2013,Broj,Mostar,Ž,50-54,4268
2013,Broj,Neum,Ž,50-54,216
2013,Broj,Sarajevo-Novi Grad,Ž,50-54,4644
2013,Broj,Novi Travnik,Ž,50-54,990
2013,Broj,Sarajevo-Novo Sarajevo,Ž,50-54,2623
2013,Broj,Odžak,Ž,50-54,766
2013,Broj,Olovo,Ž,50-54,464
2013,Broj,Orašje,Ž,50-54,734
2013,Broj,Pale-FBiH,Ž,50-54,25
2013,Broj,Posušje,Ž,50-54,686
2013,Broj,Prozor,Ž,50-54,522
2013,Broj,Ravno,Ž,50-54,121
2013,Broj,Sanski Most,Ž,50-54,1682
2013,Broj,Sapna,Ž,50-54,365
2013,Broj,Srebrenik,Ž,50-54,1574
2013,Broj,Sarajevo-Stari Grad,Ž,50-54,1594
2013,Broj,Stolac,Ž,50-54,533
2013,Broj,Široki Brijeg,Ž,50-54,983
2013,Broj,Teočak,Ž,50-54,289
2013,Broj,Tešanj,Ž,50-54,1608
2013,Broj,Tomislavgrad,Ž,50-54,1044
2013,Broj,Travnik,Ž,50-54,2124
2013,Broj,Trnovo-FBiH,Ž,50-54,51
2013,Broj,Tuzla,Ž,50-54,5256
2013,Broj,Usora,Ž,50-54,240
2013,Broj,Vareš,Ž,50-54,402
2013,Broj,Velika Kladuša,Ž,50-54,1447
2013,Broj,Visoko,Ž,50-54,1573
2013,Broj,Vitez,Ž,50-54,1073
2013,Broj,Sarajevo-Vogošća,Ž,50-54,1094
2013,Broj,Zavidovići,Ž,50-54,1529
2013,Broj,Zenica,Ž,50-54,4688
2013,Broj,Žepče,Ž,50-54,1142
2013,Broj,Živinice,Ž,50-54,2515
2013,Broj,Banovići,Ž,55-59,900
2013,Broj,Bihać,Ž,55-59,1966
2013,Broj,Bosanska Krupa,Ž,55-59,898
2013,Broj,Bosanski Petrovac,Ž,55-59,298
2013,Broj,Bosansko Grahovo,Ž,55-59,89
2013,Broj,Breza,Ž,55-59,583
2013,Broj,Bugojno,Ž,55-59,1108
2013,Broj,Busovača,Ž,55-59,608
2013,Broj,Bužim,Ž,55-59,454
2013,Broj,Cazin,Ž,55-59,1797
2013,Broj,Sarajevo-Centar,Ž,55-59,2506
2013,Broj,Čapljina,Ž,55-59,895
2013,Broj,Čelić,Ž,55-59,316
2013,Broj,Čitluk,Ž,55-59,486
2013,Broj,Doboj-Istok,Ž,55-59,314
2013,Broj,Doboj-Jug,Ž,55-59,132
2013,Broj,Dobretići,Ž,55-59,45
2013,Broj,Domaljevac-Šamac,Ž,55-59,138
2013,Broj,Donji Vakuf,Ž,55-59,483
2013,Broj,Drvar,Ž,55-59,281
2013,Broj,Foča-FBiH,Ž,55-59,69
2013,Broj,Fojnica,Ž,55-59,483
2013,Broj,Glamoč,Ž,55-59,130
2013,Broj,Goražde,Ž,55-59,956
2013,Broj,Gornji Vakuf-Uskoplje,Ž,55-59,731
2013,Broj,Gračanica,Ž,55-59,1612
2013,Broj,Gradačac,Ž,55-59,1357
2013,Broj,Grude,Ž,55-59,528
2013,Broj,Sarajevo-Hadžići,Ž,55-59,851
2013,Broj,Sarajevo-Ilidža,Ž,55-59,2468
2013,Broj,Sarajevo-Ilijaš,Ž,55-59,742
2013,Broj,Jablanica,Ž,55-59,396
2013,Broj,Jajce,Ž,55-59,952
2013,Broj,Kakanj,Ž,55-59,1315
2013,Broj,Kalesija,Ž,55-59,1086
2013,Broj,Kiseljak,Ž,55-59,761
2013,Broj,Kladanj,Ž,55-59,503
2013,Broj,Ključ,Ž,55-59,579
2013,Broj,Konjic,Ž,55-59,951
2013,Broj,Kreševo,Ž,55-59,200
2013,Broj,Krupa Na Uni,Ž,55-59,44
2013,Broj,Kupres-FBiH,Ž,55-59,178
2013,Broj,Livno,Ž,55-59,1152
2013,Broj,Lukavac,Ž,55-59,1849
2013,Broj,Ljubuški,Ž,55-59,840
2013,Broj,Maglaj,Ž,55-59,891
2013,Broj,Mostar,Ž,55-59,3988
2013,Broj,Neum,Ž,55-59,138
2013,Broj,Sarajevo-Novi Grad,Ž,55-59,4779
2013,Broj,Novi Travnik,Ž,55-59,812
2013,Broj,Sarajevo-Novo Sarajevo,Ž,55-59,2659
2013,Broj,Odžak,Ž,55-59,588
2013,Broj,Olovo,Ž,55-59,489
2013,Broj,Orašje,Ž,55-59,628
2013,Broj,Pale-FBiH,Ž,55-59,34
2013,Broj,Posušje,Ž,55-59,548
2013,Broj,Prozor,Ž,55-59,455
2013,Broj,Ravno,Ž,55-59,116
2013,Broj,Sanski Most,Ž,55-59,1465
2013,Broj,Sapna,Ž,55-59,321
2013,Broj,Srebrenik,Ž,55-59,1444
2013,Broj,Sarajevo-Stari Grad,Ž,55-59,1710
2013,Broj,Stolac,Ž,55-59,487
2013,Broj,Široki Brijeg,Ž,55-59,799
2013,Broj,Teočak,Ž,55-59,269
2013,Broj,Tešanj,Ž,55-59,1323
2013,Broj,Tomislavgrad,Ž,55-59,1011
2013,Broj,Travnik,Ž,55-59,1956
2013,Broj,Trnovo-FBiH,Ž,55-59,101
2013,Broj,Tuzla,Ž,55-59,4793
2013,Broj,Usora,Ž,55-59,184
2013,Broj,Vareš,Ž,55-59,406
2013,Broj,Velika Kladuša,Ž,55-59,1291
2013,Broj,Visoko,Ž,55-59,1547
2013,Broj,Vitez,Ž,55-59,831
2013,Broj,Sarajevo-Vogošća,Ž,55-59,1079
2013,Broj,Zavidovići,Ž,55-59,1325
2013,Broj,Zenica,Ž,55-59,4245
2013,Broj,Žepče,Ž,55-59,930
2013,Broj,Živinice,Ž,55-59,1893
2013,Broj,Banovići,Ž,60-64,661
2013,Broj,Bihać,Ž,60-64,1623
2013,Broj,Bosanska Krupa,Ž,60-64,681
2013,Broj,Bosanski Petrovac,Ž,60-64,238
2013,Broj,Bosansko Grahovo,Ž,60-64,110
2013,Broj,Breza,Ž,60-64,493
2013,Broj,Bugojno,Ž,60-64,905
2013,Broj,Busovača,Ž,60-64,446
2013,Broj,Bužim,Ž,60-64,348
2013,Broj,Cazin,Ž,60-64,1409
2013,Broj,Sarajevo-Centar,Ž,60-64,2325
2013,Broj,Čapljina,Ž,60-64,731
2013,Broj,Čelić,Ž,60-64,290
2013,Broj,Čitluk,Ž,60-64,392
2013,Broj,Doboj-Istok,Ž,60-64,309
2013,Broj,Doboj-Jug,Ž,60-64,122
2013,Broj,Dobretići,Ž,60-64,56
2013,Broj,Domaljevac-Šamac,Ž,60-64,131
2013,Broj,Donji Vakuf,Ž,60-64,406
2013,Broj,Drvar,Ž,60-64,290
2013,Broj,Foča-FBiH,Ž,60-64,80
2013,Broj,Fojnica,Ž,60-64,378
2013,Broj,Glamoč,Ž,60-64,153
2013,Broj,Goražde,Ž,60-64,805
2013,Broj,Gornji Vakuf-Uskoplje,Ž,60-64,556
2013,Broj,Gračanica,Ž,60-64,1474
2013,Broj,Gradačac,Ž,60-64,1248
2013,Broj,Grude,Ž,60-64,422
2013,Broj,Sarajevo-Hadžići,Ž,60-64,699
2013,Broj,Sarajevo-Ilidža,Ž,60-64,2110
2013,Broj,Sarajevo-Ilijaš,Ž,60-64,618
2013,Broj,Jablanica,Ž,60-64,336
2013,Broj,Jajce,Ž,60-64,826
2013,Broj,Kakanj,Ž,60-64,1073
2013,Broj,Kalesija,Ž,60-64,856
2013,Broj,Kiseljak,Ž,60-64,653
2013,Broj,Kladanj,Ž,60-64,375
2013,Broj,Ključ,Ž,60-64,509
2013,Broj,Konjic,Ž,60-64,837
2013,Broj,Kreševo,Ž,60-64,154
2013,Broj,Krupa Na Uni,Ž,60-64,55
2013,Broj,Kupres-FBiH,Ž,60-64,135
2013,Broj,Livno,Ž,60-64,1005
2013,Broj,Lukavac,Ž,60-64,1542
2013,Broj,Ljubuški,Ž,60-64,669
2013,Broj,Maglaj,Ž,60-64,737
2013,Broj,Mostar,Ž,60-64,3463
2013,Broj,Neum,Ž,60-64,115
2013,Broj,Sarajevo-Novi Grad,Ž,60-64,4556
2013,Broj,Novi Travnik,Ž,60-64,585
2013,Broj,Sarajevo-Novo Sarajevo,Ž,60-64,2463
2013,Broj,Odžak,Ž,60-64,571
2013,Broj,Olovo,Ž,60-64,402
2013,Broj,Orašje,Ž,60-64,618
2013,Broj,Pale-FBiH,Ž,60-64,40
2013,Broj,Posušje,Ž,60-64,461
2013,Broj,Prozor,Ž,60-64,403
2013,Broj,Ravno,Ž,60-64,96
2013,Broj,Sanski Most,Ž,60-64,1197
2013,Broj,Sapna,Ž,60-64,289
2013,Broj,Srebrenik,Ž,60-64,1176
2013,Broj,Sarajevo-Stari Grad,Ž,60-64,1503
2013,Broj,Stolac,Ž,60-64,392
2013,Broj,Široki Brijeg,Ž,60-64,608
2013,Broj,Teočak,Ž,60-64,198
2013,Broj,Tešanj,Ž,60-64,1216
2013,Broj,Tomislavgrad,Ž,60-64,796
2013,Broj,Travnik,Ž,60-64,1623
2013,Broj,Trnovo-FBiH,Ž,60-64,108
2013,Broj,Tuzla,Ž,60-64,4265
2013,Broj,Usora,Ž,60-64,181
2013,Broj,Vareš,Ž,60-64,353
2013,Broj,Velika Kladuša,Ž,60-64,1010
2013,Broj,Visoko,Ž,60-64,1338
2013,Broj,Vitez,Ž,60-64,715
2013,Broj,Sarajevo-Vogošća,Ž,60-64,860
2013,Broj,Zavidovići,Ž,60-64,1091
2013,Broj,Zenica,Ž,60-64,3406
2013,Broj,Žepče,Ž,60-64,764
2013,Broj,Živinice,Ž,60-64,1636
2013,Broj,Banovići,Ž,65-69,418
2013,Broj,Bihać,Ž,65-69,1232
2013,Broj,Bosanska Krupa,Ž,65-69,552
2013,Broj,Bosanski Petrovac,Ž,65-69,232
2013,Broj,Bosansko Grahovo,Ž,65-69,104
2013,Broj,Breza,Ž,65-69,348
2013,Broj,Bugojno,Ž,65-69,648
2013,Broj,Busovača,Ž,65-69,286
2013,Broj,Bužim,Ž,65-69,274
2013,Broj,Cazin,Ž,65-69,1115
2013,Broj,Sarajevo-Centar,Ž,65-69,1695
2013,Broj,Čapljina,Ž,65-69,574
2013,Broj,Čelić,Ž,65-69,225
2013,Broj,Čitluk,Ž,65-69,283
2013,Broj,Doboj-Istok,Ž,65-69,253
2013,Broj,Doboj-Jug,Ž,65-69,73
2013,Broj,Dobretići,Ž,65-69,40
2013,Broj,Domaljevac-Šamac,Ž,65-69,157
2013,Broj,Donji Vakuf,Ž,65-69,266
2013,Broj,Drvar,Ž,65-69,295
2013,Broj,Foča-FBiH,Ž,65-69,68
2013,Broj,Fojnica,Ž,65-69,286
2013,Broj,Glamoč,Ž,65-69,159
2013,Broj,Goražde,Ž,65-69,528
2013,Broj,Gornji Vakuf-Uskoplje,Ž,65-69,386
2013,Broj,Gračanica,Ž,65-69,1065
2013,Broj,Gradačac,Ž,65-69,971
2013,Broj,Grude,Ž,65-69,364
2013,Broj,Sarajevo-Hadžići,Ž,65-69,512
2013,Broj,Sarajevo-Ilidža,Ž,65-69,1374
2013,Broj,Sarajevo-Ilijaš,Ž,65-69,374
2013,Broj,Jablanica,Ž,65-69,203
2013,Broj,Jajce,Ž,65-69,551
2013,Broj,Kakanj,Ž,65-69,732
2013,Broj,Kalesija,Ž,65-69,559
2013,Broj,Kiseljak,Ž,65-69,445
2013,Broj,Kladanj,Ž,65-69,259
2013,Broj,Ključ,Ž,65-69,297
2013,Broj,Konjic,Ž,65-69,674
2013,Broj,Kreševo,Ž,65-69,118
2013,Broj,Krupa Na Uni,Ž,65-69,39
2013,Broj,Kupres-FBiH,Ž,65-69,81
2013,Broj,Livno,Ž,65-69,828
2013,Broj,Lukavac,Ž,65-69,1140
2013,Broj,Ljubuški,Ž,65-69,566
2013,Broj,Maglaj,Ž,65-69,520
2013,Broj,Mostar,Ž,65-69,2509
2013,Broj,Neum,Ž,65-69,82
2013,Broj,Sarajevo-Novi Grad,Ž,65-69,2984
2013,Broj,Novi Travnik,Ž,65-69,448
2013,Broj,Sarajevo-Novo Sarajevo,Ž,65-69,1716
2013,Broj,Odžak,Ž,65-69,493
2013,Broj,Olovo,Ž,65-69,213
2013,Broj,Orašje,Ž,65-69,523
2013,Broj,Pale-FBiH,Ž,65-69,29
2013,Broj,Posušje,Ž,65-69,322
2013,Broj,Prozor,Ž,65-69,258
2013,Broj,Ravno,Ž,65-69,68
2013,Broj,Sanski Most,Ž,65-69,806
2013,Broj,Sapna,Ž,65-69,167
2013,Broj,Srebrenik,Ž,65-69,900
2013,Broj,Sarajevo-Stari Grad,Ž,65-69,1015
2013,Broj,Stolac,Ž,65-69,266
2013,Broj,Široki Brijeg,Ž,65-69,461
2013,Broj,Teočak,Ž,65-69,148
2013,Broj,Tešanj,Ž,65-69,811
2013,Broj,Tomislavgrad,Ž,65-69,583
2013,Broj,Travnik,Ž,65-69,1111
2013,Broj,Trnovo-FBiH,Ž,65-69,71
2013,Broj,Tuzla,Ž,65-69,2918
2013,Broj,Usora,Ž,65-69,143
2013,Broj,Vareš,Ž,65-69,304
2013,Broj,Velika Kladuša,Ž,65-69,767
2013,Broj,Visoko,Ž,65-69,895
2013,Broj,Vitez,Ž,65-69,462
2013,Broj,Sarajevo-Vogošća,Ž,65-69,470
2013,Broj,Zavidovići,Ž,65-69,743
2013,Broj,Zenica,Ž,65-69,2425
2013,Broj,Žepče,Ž,65-69,550
2013,Broj,Živinice,Ž,65-69,1162
2013,Broj,Banovići,Ž,70-74,312
2013,Broj,Bihać,Ž,70-74,1255
2013,Broj,Bosanska Krupa,Ž,70-74,499
2013,Broj,Bosanski Petrovac,Ž,70-74,274
2013,Broj,Bosansko Grahovo,Ž,70-74,120
2013,Broj,Breza,Ž,70-74,311
2013,Broj,Bugojno,Ž,70-74,676
2013,Broj,Busovača,Ž,70-74,299
2013,Broj,Bužim,Ž,70-74,252
2013,Broj,Cazin,Ž,70-74,982
2013,Broj,Sarajevo-Centar,Ž,70-74,1527
2013,Broj,Čapljina,Ž,70-74,669
2013,Broj,Čelić,Ž,70-74,227
2013,Broj,Čitluk,Ž,70-74,459
2013,Broj,Doboj-Istok,Ž,70-74,198
2013,Broj,Doboj-Jug,Ž,70-74,62
2013,Broj,Dobretići,Ž,70-74,39
2013,Broj,Domaljevac-Šamac,Ž,70-74,126
2013,Broj,Donji Vakuf,Ž,70-74,233
2013,Broj,Drvar,Ž,70-74,279
2013,Broj,Foča-FBiH,Ž,70-74,70
2013,Broj,Fojnica,Ž,70-74,256
2013,Broj,Glamoč,Ž,70-74,160
2013,Broj,Goražde,Ž,70-74,505
2013,Broj,Gornji Vakuf-Uskoplje,Ž,70-74,424
2013,Broj,Gračanica,Ž,70-74,936
2013,Broj,Gradačac,Ž,70-74,751
2013,Broj,Grude,Ž,70-74,421
2013,Broj,Sarajevo-Hadžići,Ž,70-74,373
2013,Broj,Sarajevo-Ilidža,Ž,70-74,1264
2013,Broj,Sarajevo-Ilijaš,Ž,70-74,375
2013,Broj,Jablanica,Ž,70-74,203
2013,Broj,Jajce,Ž,70-74,588
2013,Broj,Kakanj,Ž,70-74,675
2013,Broj,Kalesija,Ž,70-74,451
2013,Broj,Kiseljak,Ž,70-74,464
2013,Broj,Kladanj,Ž,70-74,181
2013,Broj,Ključ,Ž,70-74,329
2013,Broj,Konjic,Ž,70-74,660
2013,Broj,Kreševo,Ž,70-74,155
2013,Broj,Krupa Na Uni,Ž,70-74,57
2013,Broj,Kupres-FBiH,Ž,70-74,126
2013,Broj,Livno,Ž,70-74,881
2013,Broj,Lukavac,Ž,70-74,1003
2013,Broj,Ljubuški,Ž,70-74,694
2013,Broj,Maglaj,Ž,70-74,456
2013,Broj,Mostar,Ž,70-74,2647
2013,Broj,Neum,Ž,70-74,95
2013,Broj,Sarajevo-Novi Grad,Ž,70-74,2583
2013,Broj,Novi Travnik,Ž,70-74,414
2013,Broj,Sarajevo-Novo Sarajevo,Ž,70-74,1614
2013,Broj,Odžak,Ž,70-74,514
2013,Broj,Olovo,Ž,70-74,211
2013,Broj,Orašje,Ž,70-74,462
2013,Broj,Pale-FBiH,Ž,70-74,24
2013,Broj,Posušje,Ž,70-74,360
2013,Broj,Prozor,Ž,70-74,298
2013,Broj,Ravno,Ž,70-74,83
2013,Broj,Sanski Most,Ž,70-74,799
2013,Broj,Sapna,Ž,70-74,161
2013,Broj,Srebrenik,Ž,70-74,711
2013,Broj,Sarajevo-Stari Grad,Ž,70-74,933
2013,Broj,Stolac,Ž,70-74,335
2013,Broj,Široki Brijeg,Ž,70-74,692
2013,Broj,Teočak,Ž,70-74,128
2013,Broj,Tešanj,Ž,70-74,627
2013,Broj,Tomislavgrad,Ž,70-74,703
2013,Broj,Travnik,Ž,70-74,1078
2013,Broj,Trnovo-FBiH,Ž,70-74,61
2013,Broj,Tuzla,Ž,70-74,2828
2013,Broj,Usora,Ž,70-74,196
2013,Broj,Vareš,Ž,70-74,323
2013,Broj,Velika Kladuša,Ž,70-74,667
2013,Broj,Visoko,Ž,70-74,782
2013,Broj,Vitez,Ž,70-74,509
2013,Broj,Sarajevo-Vogošća,Ž,70-74,411
2013,Broj,Zavidovići,Ž,70-74,565
2013,Broj,Zenica,Ž,70-74,2212
2013,Broj,Žepče,Ž,70-74,521
2013,Broj,Živinice,Ž,70-74,831
2013,Broj,Banovići,Ž,75-79,261
2013,Broj,Bihać,Ž,75-79,1029
2013,Broj,Bosanska Krupa,Ž,75-79,420
2013,Broj,Bosanski Petrovac,Ž,75-79,288
2013,Broj,Bosansko Grahovo,Ž,75-79,121
2013,Broj,Breza,Ž,75-79,228
2013,Broj,Bugojno,Ž,75-79,495
2013,Broj,Busovača,Ž,75-79,232
2013,Broj,Bužim,Ž,75-79,160
2013,Broj,Cazin,Ž,75-79,678
2013,Broj,Sarajevo-Centar,Ž,75-79,1363
2013,Broj,Čapljina,Ž,75-79,668
2013,Broj,Čelić,Ž,75-79,219
2013,Broj,Čitluk,Ž,75-79,401
2013,Broj,Doboj-Istok,Ž,75-79,137
2013,Broj,Doboj-Jug,Ž,75-79,45
2013,Broj,Dobretići,Ž,75-79,25
2013,Broj,Domaljevac-Šamac,Ž,75-79,91
2013,Broj,Donji Vakuf,Ž,75-79,178
2013,Broj,Drvar,Ž,75-79,343
2013,Broj,Foča-FBiH,Ž,75-79,75
2013,Broj,Fojnica,Ž,75-79,196
2013,Broj,Glamoč,Ž,75-79,140
2013,Broj,Goražde,Ž,75-79,489
2013,Broj,Gornji Vakuf-Uskoplje,Ž,75-79,255
2013,Broj,Gračanica,Ž,75-79,632
2013,Broj,Gradačac,Ž,75-79,614
2013,Broj,Grude,Ž,75-79,444
2013,Broj,Sarajevo-Hadžići,Ž,75-79,362
2013,Broj,Sarajevo-Ilidža,Ž,75-79,1078
2013,Broj,Sarajevo-Ilijaš,Ž,75-79,293
2013,Broj,Jablanica,Ž,75-79,191
2013,Broj,Jajce,Ž,75-79,427
2013,Broj,Kakanj,Ž,75-79,535
2013,Broj,Kalesija,Ž,75-79,327
2013,Broj,Kiseljak,Ž,75-79,335
2013,Broj,Kladanj,Ž,75-79,171
2013,Broj,Ključ,Ž,75-79,279
2013,Broj,Konjic,Ž,75-79,522
2013,Broj,Kreševo,Ž,75-79,113
2013,Broj,Krupa Na Uni,Ž,75-79,77
2013,Broj,Kupres-FBiH,Ž,75-79,115
2013,Broj,Livno,Ž,75-79,738
2013,Broj,Lukavac,Ž,75-79,777
2013,Broj,Ljubuški,Ž,75-79,622
2013,Broj,Maglaj,Ž,75-79,352
2013,Broj,Mostar,Ž,75-79,2272
2013,Broj,Neum,Ž,75-79,110
2013,Broj,Sarajevo-Novi Grad,Ž,75-79,2227
2013,Broj,Novi Travnik,Ž,75-79,335
2013,Broj,Sarajevo-Novo Sarajevo,Ž,75-79,1707
2013,Broj,Odžak,Ž,75-79,464
2013,Broj,Olovo,Ž,75-79,178
2013,Broj,Orašje,Ž,75-79,396
2013,Broj,Pale-FBiH,Ž,75-79,28
2013,Broj,Posušje,Ž,75-79,369
2013,Broj,Prozor,Ž,75-79,279
2013,Broj,Ravno,Ž,75-79,96
2013,Broj,Sanski Most,Ž,75-79,612
2013,Broj,Sapna,Ž,75-79,132
2013,Broj,Srebrenik,Ž,75-79,606
2013,Broj,Sarajevo-Stari Grad,Ž,75-79,845
2013,Broj,Stolac,Ž,75-79,347
2013,Broj,Široki Brijeg,Ž,75-79,675
2013,Broj,Teočak,Ž,75-79,77
2013,Broj,Tešanj,Ž,75-79,423
2013,Broj,Tomislavgrad,Ž,75-79,637
2013,Broj,Travnik,Ž,75-79,792
2013,Broj,Trnovo-FBiH,Ž,75-79,39
2013,Broj,Tuzla,Ž,75-79,2389
2013,Broj,Usora,Ž,75-79,133
2013,Broj,Vareš,Ž,75-79,273
2013,Broj,Velika Kladuša,Ž,75-79,457
2013,Broj,Visoko,Ž,75-79,476
2013,Broj,Vitez,Ž,75-79,369
2013,Broj,Sarajevo-Vogošća,Ž,75-79,353
2013,Broj,Zavidovići,Ž,75-79,448
2013,Broj,Zenica,Ž,75-79,1862
2013,Broj,Žepče,Ž,75-79,415
2013,Broj,Živinice,Ž,75-79,633
2013,Broj,Banovići,Ž,80-84,137
2013,Broj,Bihać,Ž,80-84,495
2013,Broj,Bosanska Krupa,Ž,80-84,195
2013,Broj,Bosanski Petrovac,Ž,80-84,134
2013,Broj,Bosansko Grahovo,Ž,80-84,84
2013,Broj,Breza,Ž,80-84,103
2013,Broj,Bugojno,Ž,80-84,270
2013,Broj,Busovača,Ž,80-84,130
2013,Broj,Bužim,Ž,80-84,83
2013,Broj,Cazin,Ž,80-84,335
2013,Broj,Sarajevo-Centar,Ž,80-84,887
2013,Broj,Čapljina,Ž,80-84,389
2013,Broj,Čelić,Ž,80-84,121
2013,Broj,Čitluk,Ž,80-84,285
2013,Broj,Doboj-Istok,Ž,80-84,93
2013,Broj,Doboj-Jug,Ž,80-84,22
2013,Broj,Dobretići,Ž,80-84,7
2013,Broj,Domaljevac-Šamac,Ž,80-84,35
2013,Broj,Donji Vakuf,Ž,80-84,87
2013,Broj,Drvar,Ž,80-84,199
2013,Broj,Foča-FBiH,Ž,80-84,20
2013,Broj,Fojnica,Ž,80-84,104
2013,Broj,Glamoč,Ž,80-84,70
2013,Broj,Goražde,Ž,80-84,256
2013,Broj,Gornji Vakuf-Uskoplje,Ž,80-84,140
2013,Broj,Gračanica,Ž,80-84,334
2013,Broj,Gradačac,Ž,80-84,321
2013,Broj,Grude,Ž,80-84,319
2013,Broj,Sarajevo-Hadžići,Ž,80-84,171
2013,Broj,Sarajevo-Ilidža,Ž,80-84,552
2013,Broj,Sarajevo-Ilijaš,Ž,80-84,163
2013,Broj,Jablanica,Ž,80-84,124
2013,Broj,Jajce,Ž,80-84,211
2013,Broj,Kakanj,Ž,80-84,270
2013,Broj,Kalesija,Ž,80-84,164
2013,Broj,Kiseljak,Ž,80-84,164
2013,Broj,Kladanj,Ž,80-84,82
2013,Broj,Ključ,Ž,80-84,153
2013,Broj,Konjic,Ž,80-84,337
2013,Broj,Kreševo,Ž,80-84,85
2013,Broj,Krupa Na Uni,Ž,80-84,47
2013,Broj,Kupres-FBiH,Ž,80-84,69
2013,Broj,Livno,Ž,80-84,530
2013,Broj,Lukavac,Ž,80-84,469
2013,Broj,Ljubuški,Ž,80-84,464
2013,Broj,Maglaj,Ž,80-84,168
2013,Broj,Mostar,Ž,80-84,1427
2013,Broj,Neum,Ž,80-84,103
2013,Broj,Sarajevo-Novi Grad,Ž,80-84,1145
2013,Broj,Novi Travnik,Ž,80-84,170
2013,Broj,Sarajevo-Novo Sarajevo,Ž,80-84,1043
2013,Broj,Odžak,Ž,80-84,216
2013,Broj,Olovo,Ž,80-84,104
2013,Broj,Orašje,Ž,80-84,215
2013,Broj,Pale-FBiH,Ž,80-84,10
2013,Broj,Posušje,Ž,80-84,205
2013,Broj,Prozor,Ž,80-84,153
2013,Broj,Ravno,Ž,80-84,62
2013,Broj,Sanski Most,Ž,80-84,335
2013,Broj,Sapna,Ž,80-84,60
2013,Broj,Srebrenik,Ž,80-84,327
2013,Broj,Sarajevo-Stari Grad,Ž,80-84,462
2013,Broj,Stolac,Ž,80-84,244
2013,Broj,Široki Brijeg,Ž,80-84,433
2013,Broj,Teočak,Ž,80-84,54
2013,Broj,Tešanj,Ž,80-84,203
2013,Broj,Tomislavgrad,Ž,80-84,435
2013,Broj,Travnik,Ž,80-84,427
2013,Broj,Trnovo-FBiH,Ž,80-84,26
2013,Broj,Tuzla,Ž,80-84,1242
2013,Broj,Usora,Ž,80-84,59
2013,Broj,Vareš,Ž,80-84,137
2013,Broj,Velika Kladuša,Ž,80-84,211
2013,Broj,Visoko,Ž,80-84,265
2013,Broj,Vitez,Ž,80-84,169
2013,Broj,Sarajevo-Vogošća,Ž,80-84,228
2013,Broj,Zavidovići,Ž,80-84,242
2013,Broj,Zenica,Ž,80-84,969
2013,Broj,Žepče,Ž,80-84,200
2013,Broj,Živinice,Ž,80-84,322
2013,Broj,Banovići,Ž,85+,35
2013,Broj,Bihać,Ž,85+,226
2013,Broj,Bosanska Krupa,Ž,85+,94
2013,Broj,Bosanski Petrovac,Ž,85+,70
2013,Broj,Bosansko Grahovo,Ž,85+,42
2013,Broj,Breza,Ž,85+,52
2013,Broj,Bugojno,Ž,85+,122
2013,Broj,Busovača,Ž,85+,53
2013,Broj,Bužim,Ž,85+,29
2013,Broj,Cazin,Ž,85+,140
2013,Broj,Sarajevo-Centar,Ž,85+,484
2013,Broj,Čapljina,Ž,85+,252
2013,Broj,Čelić,Ž,85+,46
2013,Broj,Čitluk,Ž,85+,210
2013,Broj,Doboj-Istok,Ž,85+,42
2013,Broj,Doboj-Jug,Ž,85+,10
2013,Broj,Dobretići,Ž,85+,4
2013,Broj,Domaljevac-Šamac,Ž,85+,14
2013,Broj,Donji Vakuf,Ž,85+,36
2013,Broj,Drvar,Ž,85+,108
2013,Broj,Foča-FBiH,Ž,85+,10
