Year,UNIT_MEASURE,Municipality,Пол,AGE,Value
2013,Број,posusje,M,65-69,348
2013,Број,prozor,M,65-69,227
2013,Број,ravno,M,65-69,66
2013,Број,sanski_most,M,65-69,740
2013,Број,sapna,M,65-69,142
2013,Број,srebrenik,M,65-69,736
2013,Број,stari_grad_sarajevo,M,65-69,813
2013,Број,stolac,M,65-69,251
2013,Број,siroki_brijeg,M,65-69,448
2013,Број,teocak,M,65-69,116
2013,Број,tesanj,M,65-69,717
2013,Број,tomislavgrad,M,65-69,611
2013,Број,travnik,M,65-69,897
2013,Број,trnovo-fbih,M,65-69,70
2013,Број,tuzla,M,65-69,2209
2013,Број,usora,M,65-69,122
2013,Број,vares,M,65-69,231
2013,Број,velika_kladusa,M,65-69,622
2013,Број,visoko,M,65-69,745
2013,Број,vitez,M,65-69,382
2013,Број,vogosca,M,65-69,364
2013,Број,zavidovici,M,65-69,634
2013,Број,zenica,M,65-69,1956
2013,Број,zepce,M,65-69,455
2013,Број,zivinice,M,65-69,906
2013,Број,banovici,M,70-74,209
2013,Број,bihac,M,70-74,913
2013,Број,bosanska_krupa,M,70-74,382
2013,Број,bosanski_petrovac,M,70-74,180
2013,Број,bosansko_grahovo,M,70-74,97
2013,Број,breza,M,70-74,245
2013,Број,bugojno,M,70-74,534
2013,Број,busovaca,M,70-74,217
2013,Број,buzim,M,70-74,178
2013,Број,cazin,M,70-74,781
2013,Број,centar_sarajevo,M,70-74,1045
2013,Број,capljina,M,70-74,515
2013,Број,celic,M,70-74,179
2013,Број,citluk,M,70-74,336
2013,Број,doboj-istok,M,70-74,157
2013,Број,doboj-jug,M,70-74,54
2013,Број,dobretici,M,70-74,29
2013,Број,domaljevac-samac,M,70-74,93
2013,Број,donji_vakuf,M,70-74,181
2013,Број,drvar,M,70-74,204
2013,Број,foca-fbih,M,70-74,54
2013,Број,fojnica,M,70-74,200
2013,Број,glamoc,M,70-74,134
2013,Број,gorazde,M,70-74,361
2013,Број,gornji_vakuf-uskoplje,M,70-74,308
2013,Број,gracanica,M,70-74,681
2013,Број,gradacac,M,70-74,599
2013,Број,grude,M,70-74,369
2013,Број,hadzici,M,70-74,289
2013,Број,ilidza,M,70-74,911
2013,Број,ilijas,M,70-74,218
2013,Број,jablanica,M,70-74,139
2013,Број,jajce,M,70-74,403
2013,Број,kakanj,M,70-74,559
2013,Број,kalesija,M,70-74,363
2013,Број,kiseljak,M,70-74,327
2013,Број,kladanj,M,70-74,156
2013,Број,kljuc,M,70-74,255
2013,Број,konjic,M,70-74,521
2013,Број,kresevo,M,70-74,99
2013,Број,krupa_na_uni,M,70-74,42
2013,Број,kupres-fbih,M,70-74,103
2013,Број,livno,M,70-74,701
2013,Број,lukavac,M,70-74,736
2013,Број,ljubuski,M,70-74,548
2013,Број,maglaj,M,70-74,320
2013,Број,mostar,M,70-74,1846
2013,Број,neum,M,70-74,83
2013,Број,novi_grad_sarajevo,M,70-74,1847
2013,Број,novi_travnik,M,70-74,279
2013,Број,novo_sarajevo,M,70-74,1020
2013,Број,odzak,M,70-74,426
2013,Број,olovo,M,70-74,138
2013,Број,orasje,M,70-74,313
2013,Број,pale-fbih,M,70-74,28
2013,Број,posusje,M,70-74,309
2013,Број,prozor,M,70-74,232
2013,Број,ravno,M,70-74,90
2013,Број,sanski_most,M,70-74,604
2013,Број,sapna,M,70-74,117
2013,Број,srebrenik,M,70-74,548
2013,Број,stari_grad_sarajevo,M,70-74,635
2013,Број,stolac,M,70-74,243
2013,Број,siroki_brijeg,M,70-74,535
2013,Број,teocak,M,70-74,96
2013,Број,tesanj,M,70-74,507
2013,Број,tomislavgrad,M,70-74,573
2013,Број,travnik,M,70-74,803
2013,Број,trnovo-fbih,M,70-74,52
2013,Број,tuzla,M,70-74,1996
2013,Број,usora,M,70-74,125
2013,Број,vares,M,70-74,191
2013,Број,velika_kladusa,M,70-74,474
2013,Број,visoko,M,70-74,649
2013,Број,vitez,M,70-74,332
2013,Број,vogosca,M,70-74,310
2013,Број,zavidovici,M,70-74,463
2013,Број,zenica,M,70-74,1646
2013,Број,zepce,M,70-74,370
2013,Број,zivinice,M,70-74,682
2013,Број,banovici,M,75-79,157
2013,Број,bihac,M,75-79,644
2013,Број,bosanska_krupa,M,75-79,275
2013,Број,bosanski_petrovac,M,75-79,201
2013,Број,bosansko_grahovo,M,75-79,93
2013,Број,breza,M,75-79,168
2013,Број,bugojno,M,75-79,348
2013,Број,busovaca,M,75-79,201
2013,Број,buzim,M,75-79,124
2013,Број,cazin,M,75-79,438
2013,Број,centar_sarajevo,M,75-79,919
2013,Број,capljina,M,75-79,447
2013,Број,celic,M,75-79,150
2013,Број,citluk,M,75-79,309
2013,Број,doboj-istok,M,75-79,114
2013,Број,doboj-jug,M,75-79,28
2013,Број,dobretici,M,75-79,25
2013,Број,domaljevac-samac,M,75-79,58
2013,Број,donji_vakuf,M,75-79,128
2013,Број,drvar,M,75-79,220
2013,Број,foca-fbih,M,75-79,46
2013,Број,fojnica,M,75-79,144
2013,Број,glamoc,M,75-79,110
2013,Број,gorazde,M,75-79,370
2013,Број,gornji_vakuf-uskoplje,M,75-79,212
2013,Број,gracanica,M,75-79,463
2013,Број,gradacac,M,75-79,434
2013,Број,grude,M,75-79,267
2013,Број,hadzici,M,75-79,240
2013,Број,ilidza,M,75-79,775
2013,Број,ilijas,M,75-79,220
2013,Број,jablanica,M,75-79,109
2013,Број,jajce,M,75-79,332
2013,Број,kakanj,M,75-79,401
2013,Број,kalesija,M,75-79,206
2013,Број,kiseljak,M,75-79,271
2013,Број,kladanj,M,75-79,119
2013,Број,kljuc,M,75-79,222
2013,Број,konjic,M,75-79,367
2013,Број,kresevo,M,75-79,80
2013,Број,krupa_na_uni,M,75-79,47
2013,Број,kupres-fbih,M,75-79,95
2013,Број,livno,M,75-79,515
2013,Број,lukavac,M,75-79,580
2013,Број,ljubuski,M,75-79,439
2013,Број,maglaj,M,75-79,224
2013,Број,mostar,M,75-79,1615
2013,Број,neum,M,75-79,91
2013,Број,novi_grad_sarajevo,M,75-79,1437
2013,Број,novi_travnik,M,75-79,246
2013,Број,novo_sarajevo,M,75-79,1024
2013,Број,odzak,M,75-79,284
2013,Број,olovo,M,75-79,115
2013,Број,orasje,M,75-79,193
2013,Број,pale-fbih,M,75-79,13
2013,Број,posusje,M,75-79,236
2013,Број,prozor,M,75-79,191
2013,Број,ravno,M,75-79,66
2013,Број,sanski_most,M,75-79,430
2013,Број,sapna,M,75-79,101
2013,Број,srebrenik,M,75-79,357
2013,Број,stari_grad_sarajevo,M,75-79,554
2013,Број,stolac,M,75-79,242
2013,Број,siroki_brijeg,M,75-79,414
2013,Број,teocak,M,75-79,54
2013,Број,tesanj,M,75-79,303
2013,Број,tomislavgrad,M,75-79,410
2013,Број,travnik,M,75-79,557
2013,Број,trnovo-fbih,M,75-79,37
2013,Број,tuzla,M,75-79,1587
2013,Број,usora,M,75-79,80
2013,Број,vares,M,75-79,201
2013,Број,velika_kladusa,M,75-79,270
2013,Број,visoko,M,75-79,388
2013,Број,vitez,M,75-79,265
2013,Број,vogosca,M,75-79,244
2013,Број,zavidovici,M,75-79,363
2013,Број,zenica,M,75-79,1309
2013,Број,zepce,M,75-79,289
2013,Број,zivinice,M,75-79,441
2013,Број,banovici,M,80-84,78
2013,Број,bihac,M,80-84,257
2013,Број,bosanska_krupa,M,80-84,135
2013,Број,bosanski_petrovac,M,80-84,99
2013,Број,bosansko_grahovo,M,80-84,55
2013,Број,breza,M,80-84,82
2013,Број,bugojno,M,80-84,193
2013,Број,busovaca,M,80-84,91
2013,Број,buzim,M,80-84,51
2013,Број,cazin,M,80-84,185
2013,Број,centar_sarajevo,M,80-84,512
2013,Број,capljina,M,80-84,265
2013,Број,celic,M,80-84,99
2013,Број,citluk,M,80-84,183
2013,Број,doboj-istok,M,80-84,47
2013,Број,doboj-jug,M,80-84,8
2013,Број,dobretici,M,80-84,7
2013,Број,domaljevac-samac,M,80-84,20
2013,Број,donji_vakuf,M,80-84,71
2013,Број,drvar,M,80-84,136
2013,Број,foca-fbih,M,80-84,30
2013,Број,fojnica,M,80-84,67
2013,Број,glamoc,M,80-84,66
2013,Број,gorazde,M,80-84,181
2013,Број,gornji_vakuf-uskoplje,M,80-84,109
2013,Број,gracanica,M,80-84,208
2013,Број,gradacac,M,80-84,206
2013,Број,grude,M,80-84,181
2013,Број,hadzici,M,80-84,122
2013,Број,ilidza,M,80-84,338
2013,Број,ilijas,M,80-84,98
2013,Број,jablanica,M,80-84,59
2013,Број,jajce,M,80-84,150
2013,Број,kakanj,M,80-84,188
2013,Број,kalesija,M,80-84,103
2013,Број,kiseljak,M,80-84,109
2013,Број,kladanj,M,80-84,55
2013,Број,kljuc,M,80-84,89
2013,Број,konjic,M,80-84,199
2013,Број,kresevo,M,80-84,37
2013,Број,krupa_na_uni,M,80-84,26
2013,Број,kupres-fbih,M,80-84,47
2013,Број,livno,M,80-84,258
2013,Број,lukavac,M,80-84,293
2013,Број,ljubuski,M,80-84,254
2013,Број,maglaj,M,80-84,101
2013,Број,mostar,M,80-84,863
2013,Број,neum,M,80-84,51
2013,Број,novi_grad_sarajevo,M,80-84,689
2013,Број,novi_travnik,M,80-84,106
2013,Број,novo_sarajevo,M,80-84,608
2013,Број,odzak,M,80-84,125
2013,Број,olovo,M,80-84,51
2013,Број,orasje,M,80-84,105
2013,Број,pale-fbih,M,80-84,14
2013,Број,posusje,M,80-84,132
2013,Број,prozor,M,80-84,81
2013,Број,ravno,M,80-84,55
2013,Број,sanski_most,M,80-84,206
2013,Број,sapna,M,80-84,51
2013,Број,srebrenik,M,80-84,174
2013,Број,stari_grad_sarajevo,M,80-84,284
2013,Број,stolac,M,80-84,171
2013,Број,siroki_brijeg,M,80-84,287
2013,Број,teocak,M,80-84,28
2013,Број,tesanj,M,80-84,120
2013,Број,tomislavgrad,M,80-84,247
2013,Број,travnik,M,80-84,253
2013,Број,trnovo-fbih,M,80-84,26
2013,Број,tuzla,M,80-84,787
2013,Број,usora,M,80-84,34
2013,Број,vares,M,80-84,98
2013,Број,velika_kladusa,M,80-84,104
2013,Број,visoko,M,80-84,197
2013,Број,vitez,M,80-84,107
2013,Број,vogosca,M,80-84,129
2013,Број,zavidovici,M,80-84,171
2013,Број,zenica,M,80-84,660
2013,Број,zepce,M,80-84,141
2013,Број,zivinice,M,80-84,216
2013,Број,banovici,M,85+,19
2013,Број,bihac,M,85+,74
2013,Број,bosanska_krupa,M,85+,45
2013,Број,bosanski_petrovac,M,85+,56
2013,Број,bosansko_grahovo,M,85+,17
2013,Број,breza,M,85+,25
2013,Број,bugojno,M,85+,60
2013,Број,busovaca,M,85+,32
2013,Број,buzim,M,85+,13
2013,Број,cazin,M,85+,52
2013,Број,centar_sarajevo,M,85+,286
2013,Број,capljina,M,85+,95
2013,Број,celic,M,85+,38
2013,Број,citluk,M,85+,65
2013,Број,doboj-istok,M,85+,9
2013,Број,doboj-jug,M,85+,4
2013,Број,dobretici,M,85+,1
2013,Број,domaljevac-samac,M,85+,4
2013,Број,donji_vakuf,M,85+,12
2013,Број,drvar,M,85+,43
2013,Број,foca-fbih,M,85+,7
2013,Број,fojnica,M,85+,26
2013,Број,glamoc,M,85+,23
2013,Број,gorazde,M,85+,61
2013,Број,gornji_vakuf-uskoplje,M,85+,32
2013,Број,gracanica,M,85+,78
2013,Број,gradacac,M,85+,67
2013,Број,grude,M,85+,72
2013,Број,hadzici,M,85+,42
2013,Број,ilidza,M,85+,121
2013,Број,ilijas,M,85+,42
2013,Број,jablanica,M,85+,32
2013,Број,jajce,M,85+,54
2013,Број,kakanj,M,85+,51
2013,Број,kalesija,M,85+,41
2013,Број,kiseljak,M,85+,31
2013,Број,kladanj,M,85+,19
2013,Број,kljuc,M,85+,33
2013,Број,konjic,M,85+,80
2013,Број,kresevo,M,85+,25
2013,Број,krupa_na_uni,M,85+,7
2013,Број,kupres-fbih,M,85+,22
2013,Број,livno,M,85+,108
2013,Број,lukavac,M,85+,88
2013,Број,ljubuski,M,85+,119
2013,Број,maglaj,M,85+,27
2013,Број,mostar,M,85+,323
2013,Број,neum,M,85+,26
2013,Број,novi_grad_sarajevo,M,85+,260
2013,Број,novi_travnik,M,85+,23
2013,Број,novo_sarajevo,M,85+,289
2013,Број,odzak,M,85+,25
2013,Број,olovo,M,85+,18
2013,Број,orasje,M,85+,29
2013,Број,pale-fbih,M,85+,6
2013,Број,posusje,M,85+,54
2013,Број,prozor,M,85+,38
2013,Број,ravno,M,85+,16
2013,Број,sanski_most,M,85+,80
2013,Број,sapna,M,85+,22
2013,Број,srebrenik,M,85+,63
2013,Број,stari_grad_sarajevo,M,85+,107
2013,Број,stolac,M,85+,48
2013,Број,siroki_brijeg,M,85+,89
2013,Број,teocak,M,85+,19
2013,Број,tesanj,M,85+,46
2013,Број,tomislavgrad,M,85+,91
2013,Број,travnik,M,85+,86
2013,Број,trnovo-fbih,M,85+,6
2013,Број,tuzla,M,85+,273
2013,Број,usora,M,85+,10
2013,Број,vares,M,85+,33
2013,Број,velika_kladusa,M,85+,34
2013,Број,visoko,M,85+,57
2013,Број,vitez,M,85+,42
2013,Број,vogosca,M,85+,43
2013,Број,zavidovici,M,85+,58
2013,Број,zenica,M,85+,231
2013,Број,zepce,M,85+,45
2013,Број,zivinice,M,85+,61
2013,Број,banovici,Ж,T,11381
2013,Број,bihac,Ж,T,29220
2013,Број,bosanska_krupa,Ж,T,12997
2013,Број,bosanski_petrovac,Ж,T,3650
2013,Број,bosansko_grahovo,Ж,T,1162
2013,Број,breza,Ж,T,7216
2013,Број,bugojno,Ж,T,15835
2013,Број,busovaca,Ж,T,8776
2013,Број,buzim,Ж,T,9455
2013,Број,cazin,Ж,T,33077
2013,Број,centar_sarajevo,Ж,T,29812
2013,Број,capljina,Ж,T,13210
2013,Број,celic,Ж,T,5246
2013,Број,citluk,Ж,T,9203
2013,Број,doboj-istok,Ж,T,5187
2013,Број,doboj-jug,Ж,T,2072
2013,Број,dobretici,Ж,T,724
2013,Број,domaljevac-samac,Ж,T,2398
2013,Број,donji_vakuf,Ж,T,7063
2013,Број,drvar,Ж,T,3563
2013,Број,foca-fbih,Ж,T,935
2013,Број,fojnica,Ж,T,6159
2013,Број,glamoc,Ж,T,1897
2013,Број,gorazde,Ж,T,10734
2013,Број,gornji_vakuf-uskoplje,Ж,T,10401
2013,Број,gracanica,Ж,T,23579
2013,Број,gradacac,Ж,T,20106
2013,Број,grude,Ж,T,8687
2013,Број,hadzici,Ж,T,11977
2013,Број,ilidza,Ж,T,34371
2013,Број,ilijas,Ж,T,10222
2013,Број,jablanica,Ж,T,5084
2013,Број,jajce,Ж,T,13402
2013,Број,kakanj,Ж,T,18790
2013,Број,kalesija,Ж,T,16456
2013,Број,kiseljak,Ж,T,10437
2013,Број,kladanj,Ж,T,6240
2013,Број,kljuc,Ж,T,8379
2013,Број,konjic,Ж,T,12788
2013,Број,kresevo,Ж,T,2676
2013,Број,krupa_na_uni,Ж,T,735
2013,Број,kupres-fbih,Ж,T,2516
2013,Број,livno,Ж,T,17109
2013,Број,lukavac,Ж,T,22734
2013,Број,ljubuski,Ж,T,14162
2013,Број,maglaj,Ж,T,11716
2013,Број,mostar,Ж,T,54587
2013,Број,neum,Ж,T,2309
2013,Број,novi_grad_sarajevo,Ж,T,62818
2013,Број,novi_travnik,Ж,T,11970
2013,Број,novo_sarajevo,Ж,T,35234
2013,Број,odzak,Ж,T,9448
2013,Број,olovo,Ж,T,5091
2013,Број,orasje,Ж,T,9802
2013,Број,pale-fbih,Ж,T,448
2013,Број,posusje,Ж,T,10190
2013,Број,prozor,Ж,T,7070
2013,Број,ravno,Ж,T,1562
2013,Број,sanski_most,Ж,T,20649
2013,Број,sapna,Ж,T,5439
2013,Број,srebrenik,Ж,T,20330
2013,Број,stari_grad_sarajevo,Ж,T,19494
2013,Број,stolac,Ж,T,7176
2013,Број,siroki_brijeg,Ж,T,14548
2013,Број,teocak,Ж,T,3657
2013,Број,tesanj,Ж,T,21687
2013,Број,tomislavgrad,Ж,T,15537
2013,Број,travnik,Ж,T,26908
2013,Број,trnovo-fbih,Ж,T,767
2013,Број,tuzla,Ж,T,58234
2013,Број,usora,Ж,T,3337
2013,Број,vares,Ж,T,4519
2013,Број,velika_kladusa,Ж,T,20530
2013,Број,visoko,Ж,T,20233
2013,Број,vitez,Ж,T,13069
2013,Број,vogosca,Ж,T,13737
2013,Број,zavidovici,Ж,T,18105
2013,Број,zenica,Ж,T,56003
2013,Број,zepce,Ж,T,14884
2013,Број,zivinice,Ж,T,29051
2013,Број,banovici,Ж,0-4,592
2013,Број,bihac,Ж,0-4,1291
2013,Број,bosanska_krupa,Ж,0-4,688
2013,Број,bosanski_petrovac,Ж,0-4,123
2013,Број,bosansko_grahovo,Ж,0-4,30
2013,Број,breza,Ж,0-4,350
2013,Број,bugojno,Ж,0-4,698
2013,Број,busovaca,Ж,0-4,467
2013,Број,buzim,Ж,0-4,673
2013,Број,cazin,Ж,0-4,1890
2013,Број,centar_sarajevo,Ж,0-4,1280
2013,Број,capljina,Ж,0-4,605
2013,Број,celic,Ж,0-4,246
2013,Број,citluk,Ж,0-4,522
2013,Број,doboj-istok,Ж,0-4,249
2013,Број,doboj-jug,Ж,0-4,115
2013,Број,dobretici,Ж,0-4,12
2013,Број,domaljevac-samac,Ж,0-4,74
2013,Број,donji_vakuf,Ж,0-4,342
2013,Број,drvar,Ж,0-4,104
2013,Број,foca-fbih,Ж,0-4,35
2013,Број,fojnica,Ж,0-4,263
2013,Број,glamoc,Ж,0-4,68
2013,Број,gorazde,Ж,0-4,465
2013,Број,gornji_vakuf-uskoplje,Ж,0-4,513
2013,Број,gracanica,Ж,0-4,1324
2013,Број,gradacac,Ж,0-4,1040
2013,Број,grude,Ж,0-4,396
2013,Број,hadzici,Ж,0-4,698
2013,Број,ilidza,Ж,0-4,1902
2013,Број,ilijas,Ж,0-4,529
2013,Број,jablanica,Ж,0-4,209
2013,Број,jajce,Ж,0-4,639
2013,Број,kakanj,Ж,0-4,972
2013,Број,kalesija,Ж,0-4,905
2013,Број,kiseljak,Ж,0-4,551
2013,Број,kladanj,Ж,0-4,270
2013,Број,kljuc,Ж,0-4,357
2013,Број,konjic,Ж,0-4,530
2013,Број,kresevo,Ж,0-4,113
2013,Број,krupa_na_uni,Ж,0-4,22
2013,Број,kupres-fbih,Ж,0-4,78
2013,Број,livno,Ж,0-4,648
2013,Број,lukavac,Ж,0-4,949
2013,Број,ljubuski,Ж,0-4,669
2013,Број,maglaj,Ж,0-4,582
2013,Број,mostar,Ж,0-4,2585
2013,Број,neum,Ж,0-4,101
2013,Број,novi_grad_sarajevo,Ж,0-4,3266
2013,Број,novi_travnik,Ж,0-4,633
2013,Број,novo_sarajevo,Ж,0-4,1650
2013,Број,odzak,Ж,0-4,349
2013,Број,olovo,Ж,0-4,193
2013,Број,orasje,Ж,0-4,357
2013,Број,pale-fbih,Ж,0-4,17
2013,Број,posusje,Ж,0-4,595
2013,Број,prozor,Ж,0-4,346
2013,Број,ravno,Ж,0-4,58
2013,Број,sanski_most,Ж,0-4,831
2013,Број,sapna,Ж,0-4,330
2013,Број,srebrenik,Ж,0-4,1085
2013,Број,stari_grad_sarajevo,Ж,0-4,788
2013,Број,stolac,Ж,0-4,313
2013,Број,siroki_brijeg,Ж,0-4,762
2013,Број,teocak,Ж,0-4,159
2013,Број,tesanj,Ж,0-4,1301
2013,Број,tomislavgrad,Ж,0-4,735
2013,Број,travnik,Ж,0-4,1334
2013,Број,trnovo-fbih,Ж,0-4,28
2013,Број,tuzla,Ж,0-4,2439
2013,Број,usora,Ж,0-4,130
2013,Број,vares,Ж,0-4,128
2013,Број,velika_kladusa,Ж,0-4,1323
2013,Број,visoko,Ж,0-4,1131
2013,Број,vitez,Ж,0-4,690
2013,Број,vogosca,Ж,0-4,763
2013,Број,zavidovici,Ж,0-4,992
2013,Број,zenica,Ж,0-4,2968
2013,Број,zepce,Ж,0-4,779
2013,Број,zivinice,Ж,0-4,1611
2013,Број,banovici,Ж, 5-9,589
2013,Број,bihac,Ж, 5-9,1390
2013,Број,bosanska_krupa,Ж, 5-9,747
2013,Број,bosanski_petrovac,Ж, 5-9,166
2013,Број,bosansko_grahovo,Ж, 5-9,20
2013,Број,breza,Ж, 5-9,318
2013,Број,bugojno,Ж, 5-9,788
2013,Број,busovaca,Ж, 5-9,506
2013,Број,buzim,Ж, 5-9,670
2013,Број,cazin,Ж, 5-9,2045
2013,Број,centar_sarajevo,Ж, 5-9,1161
2013,Број,capljina,Ж, 5-9,656
2013,Број,celic,Ж, 5-9,286
2013,Број,citluk,Ж, 5-9,540
2013,Број,doboj-istok,Ж, 5-9,279
2013,Број,doboj-jug,Ж, 5-9,133
2013,Број,dobretici,Ж, 5-9,24
2013,Број,domaljevac-samac,Ж, 5-9,128
2013,Број,donji_vakuf,Ж, 5-9,435
2013,Број,drvar,Ж, 5-9,120
2013,Број,foca-fbih,Ж, 5-9,34
2013,Број,fojnica,Ж, 5-9,304
2013,Број,glamoc,Ж, 5-9,80
2013,Број,gorazde,Ж, 5-9,387
2013,Број,gornji_vakuf-uskoplje,Ж, 5-9,612
2013,Број,gracanica,Ж, 5-9,1231
2013,Број,gradacac,Ж, 5-9,1055
2013,Број,grude,Ж, 5-9,470
2013,Број,hadzici,Ж, 5-9,635
2013,Број,ilidza,Ж, 5-9,1768
2013,Број,ilijas,Ж, 5-9,564
2013,Број,jablanica,Ж, 5-9,203
2013,Број,jajce,Ж, 5-9,802
2013,Број,kakanj,Ж, 5-9,1057
2013,Број,kalesija,Ж, 5-9,919
2013,Број,kiseljak,Ж, 5-9,551
2013,Број,kladanj,Ж, 5-9,287
2013,Број,kljuc,Ж, 5-9,390
2013,Број,konjic,Ж, 5-9,630
2013,Број,kresevo,Ж, 5-9,123
2013,Број,krupa_na_uni,Ж, 5-9,28
2013,Број,kupres-fbih,Ж, 5-9,102
2013,Број,livno,Ж, 5-9,691
2013,Број,lukavac,Ж, 5-9,909
2013,Број,ljubuski,Ж, 5-9,742
2013,Број,maglaj,Ж, 5-9,557
2013,Број,mostar,Ж, 5-9,2386
2013,Број,neum,Ж, 5-9,116
2013,Број,novi_grad_sarajevo,Ж, 5-9,2975
2013,Број,novi_travnik,Ж, 5-9,656
2013,Број,novo_sarajevo,Ж, 5-9,1322
2013,Број,odzak,Ж, 5-9,383
2013,Број,olovo,Ж, 5-9,213
2013,Број,orasje,Ж, 5-9,452
2013,Број,pale-fbih,Ж, 5-9,17
2013,Број,posusje,Ж, 5-9,647
2013,Број,prozor,Ж, 5-9,385
2013,Број,ravno,Ж, 5-9,62
2013,Број,sanski_most,Ж, 5-9,951
2013,Број,sapna,Ж, 5-9,338
2013,Број,srebrenik,Ж, 5-9,1090
2013,Број,stari_grad_sarajevo,Ж, 5-9,793
2013,Број,stolac,Ж, 5-9,317
2013,Број,siroki_brijeg,Ж, 5-9,797
2013,Број,teocak,Ж, 5-9,187
2013,Број,tesanj,Ж, 5-9,1268
2013,Број,tomislavgrad,Ж, 5-9,837
2013,Број,travnik,Ж, 5-9,1415
2013,Број,trnovo-fbih,Ж, 5-9,25
2013,Број,tuzla,Ж, 5-9,2315
2013,Број,usora,Ж, 5-9,135
2013,Број,vares,Ж, 5-9,147
2013,Број,velika_kladusa,Ж, 5-9,1356
2013,Број,visoko,Ж, 5-9,1143
2013,Број,vitez,Ж, 5-9,717
2013,Број,vogosca,Ж, 5-9,711
2013,Број,zavidovici,Ж, 5-9,993
2013,Број,zenica,Ж, 5-9,2797
2013,Број,zepce,Ж, 5-9,839
2013,Број,zivinice,Ж, 5-9,1530
